Mes,Día,Hora,TemperaturaPromedioHora,TemperaturaPromedioDelMes,TemperaturaNeutraDelMes
8,15,21,17.06451612903226,17.390994623655914,23.191208333333336
8,15,22,16.438709677419357,17.390994623655914,23.191208333333336
8,15,23,15.646774193548387,17.390994623655914,23.191208333333336
8,15,23,15.646774193548387,17.390994623655914,23.191208333333336
8,16,1,14.980645161290322,17.390994623655914,23.191208333333336
8,16,2,14.625806451612902,17.390994623655914,23.191208333333336
8,16,3,14.429032258064517,17.390994623655914,23.191208333333336
8,16,4,14.09032258064516,17.390994623655914,23.191208333333336
8,16,5,13.764516129032257,17.390994623655914,23.191208333333336
8,16,6,13.600000000000001,17.390994623655914,23.191208333333336
8,16,7,13.612903225806452,17.390994623655914,23.191208333333336
8,16,8,14.838709677419354,17.390994623655914,23.191208333333336
8,16,9,15.935483870967742,17.390994623655914,23.191208333333336
8,16,10,17.177419354838708,17.390994623655914,23.191208333333336
8,16,11,18.838709677419356,17.390994623655914,23.191208333333336
8,16,12,20.338709677419356,17.390994623655914,23.191208333333336
8,16,13,21.70967741935484,17.390994623655914,23.191208333333336
8,16,14,22.693548387096776,17.390994623655914,23.191208333333336
8,16,15,23.20967741935484,17.390994623655914,23.191208333333336
8,16,16,22.64516129032258,17.390994623655914,23.191208333333336
8,16,17,21.016129032258064,17.390994623655914,23.191208333333336
8,16,18,19.338709677419356,17.390994623655914,23.191208333333336
8,16,19,18.229032258064517,17.390994623655914,23.191208333333336
8,16,20,17.51290322580645,17.390994623655914,23.191208333333336
8,16,21,17.06451612903226,17.390994623655914,23.191208333333336
8,16,22,16.438709677419357,17.390994623655914,23.191208333333336
8,16,23,15.646774193548387,17.390994623655914,23.191208333333336
8,16,23,15.646774193548387,17.390994623655914,23.191208333333336
8,17,1,14.980645161290322,17.390994623655914,23.191208333333336
8,17,2,14.625806451612902,17.390994623655914,23.191208333333336
8,17,3,14.429032258064517,17.390994623655914,23.191208333333336
8,17,4,14.09032258064516,17.390994623655914,23.191208333333336
8,17,5,13.764516129032257,17.390994623655914,23.191208333333336
8,17,6,13.600000000000001,17.390994623655914,23.191208333333336
8,17,7,13.612903225806452,17.390994623655914,23.191208333333336
8,17,8,14.838709677419354,17.390994623655914,23.191208333333336
8,17,9,15.935483870967742,17.390994623655914,23.191208333333336
8,17,10,17.177419354838708,17.390994623655914,23.191208333333336
8,17,11,18.838709677419356,17.390994623655914,23.191208333333336
8,17,12,20.338709677419356,17.390994623655914,23.191208333333336
8,17,13,21.70967741935484,17.390994623655914,23.191208333333336
8,17,14,22.693548387096776,17.390994623655914,23.191208333333336
8,17,15,23.20967741935484,17.390994623655914,23.191208333333336
8,17,16,22.64516129032258,17.390994623655914,23.191208333333336
8,17,17,21.016129032258064,17.390994623655914,23.191208333333336
8,17,18,19.338709677419356,17.390994623655914,23.191208333333336
8,17,19,18.229032258064517,17.390994623655914,23.191208333333336
8,17,20,17.51290322580645,17.390994623655914,23.191208333333336
8,17,21,17.06451612903226,17.390994623655914,23.191208333333336
8,17,22,16.438709677419357,17.390994623655914,23.191208333333336
8,17,23,15.646774193548387,17.390994623655914,23.191208333333336
8,17,23,15.646774193548387,17.390994623655914,23.191208333333336
8,18,1,14.980645161290322,17.390994623655914,23.191208333333336
8,18,2,14.625806451612902,17.390994623655914,23.191208333333336
8,18,3,14.429032258064517,17.390994623655914,23.191208333333336
8,18,4,14.09032258064516,17.390994623655914,23.191208333333336
8,18,5,13.764516129032257,17.390994623655914,23.191208333333336
8,18,6,13.600000000000001,17.390994623655914,23.191208333333336
8,18,7,13.612903225806452,17.390994623655914,23.191208333333336
8,18,8,14.838709677419354,17.390994623655914,23.191208333333336
8,18,9,15.935483870967742,17.390994623655914,23.191208333333336
8,18,10,17.177419354838708,17.390994623655914,23.191208333333336
8,18,11,18.838709677419356,17.390994623655914,23.191208333333336
8,18,12,20.338709677419356,17.390994623655914,23.191208333333336
8,18,13,21.70967741935484,17.390994623655914,23.191208333333336
8,18,14,22.693548387096776,17.390994623655914,23.191208333333336
8,18,15,23.20967741935484,17.390994623655914,23.191208333333336
8,18,16,22.64516129032258,17.390994623655914,23.191208333333336
8,18,17,21.016129032258064,17.390994623655914,23.191208333333336
8,18,18,19.338709677419356,17.390994623655914,23.191208333333336
8,18,19,18.229032258064517,17.390994623655914,23.191208333333336
8,18,20,17.51290322580645,17.390994623655914,23.191208333333336
8,18,21,17.06451612903226,17.390994623655914,23.191208333333336
8,18,22,16.438709677419357,17.390994623655914,23.191208333333336
8,18,23,15.646774193548387,17.390994623655914,23.191208333333336
8,18,23,15.646774193548387,17.390994623655914,23.191208333333336
8,19,1,14.980645161290322,17.390994623655914,23.191208333333336
8,19,2,14.625806451612902,17.390994623655914,23.191208333333336
8,19,3,14.429032258064517,17.390994623655914,23.191208333333336
8,19,4,14.09032258064516,17.390994623655914,23.191208333333336
8,19,5,13.764516129032257,17.390994623655914,23.191208333333336
8,19,6,13.600000000000001,17.390994623655914,23.191208333333336
8,19,7,13.612903225806452,17.390994623655914,23.191208333333336
8,19,8,14.838709677419354,17.390994623655914,23.191208333333336
8,19,9,15.935483870967742,17.390994623655914,23.191208333333336
8,19,10,17.177419354838708,17.390994623655914,23.191208333333336
8,19,11,18.838709677419356,17.390994623655914,23.191208333333336
8,19,12,20.338709677419356,17.390994623655914,23.191208333333336
8,19,13,21.70967741935484,17.390994623655914,23.191208333333336
8,19,14,22.693548387096776,17.390994623655914,23.191208333333336
8,19,15,23.20967741935484,17.390994623655914,23.191208333333336
8,19,16,22.64516129032258,17.390994623655914,23.191208333333336
8,19,17,21.016129032258064,17.390994623655914,23.191208333333336
8,19,18,19.338709677419356,17.390994623655914,23.191208333333336
8,19,19,18.229032258064517,17.390994623655914,23.191208333333336
8,19,20,17.51290322580645,17.390994623655914,23.191208333333336
8,19,21,17.06451612903226,17.390994623655914,23.191208333333336
8,19,22,16.438709677419357,17.390994623655914,23.191208333333336
8,19,23,15.646774193548387,17.390994623655914,23.191208333333336
8,19,23,15.646774193548387,17.390994623655914,23.191208333333336
8,20,1,14.980645161290322,17.390994623655914,23.191208333333336
8,20,2,14.625806451612902,17.390994623655914,23.191208333333336
8,20,3,14.429032258064517,17.390994623655914,23.191208333333336
8,20,4,14.09032258064516,17.390994623655914,23.191208333333336
8,20,5,13.764516129032257,17.390994623655914,23.191208333333336
8,20,6,13.600000000000001,17.390994623655914,23.191208333333336
8,20,7,13.612903225806452,17.390994623655914,23.191208333333336
8,20,8,14.838709677419354,17.390994623655914,23.191208333333336
8,20,9,15.935483870967742,17.390994623655914,23.191208333333336
8,20,10,17.177419354838708,17.390994623655914,23.191208333333336
8,20,11,18.838709677419356,17.390994623655914,23.191208333333336
8,20,12,20.338709677419356,17.390994623655914,23.191208333333336
8,20,13,21.70967741935484,17.390994623655914,23.191208333333336
8,20,14,22.693548387096776,17.390994623655914,23.191208333333336
8,20,15,23.20967741935484,17.390994623655914,23.191208333333336
8,20,16,22.64516129032258,17.390994623655914,23.191208333333336
8,20,17,21.016129032258064,17.390994623655914,23.191208333333336
8,20,18,19.338709677419356,17.390994623655914,23.191208333333336
8,20,19,18.229032258064517,17.390994623655914,23.191208333333336
8,20,20,17.51290322580645,17.390994623655914,23.191208333333336
8,20,21,17.06451612903226,17.390994623655914,23.191208333333336
8,20,22,16.438709677419357,17.390994623655914,23.191208333333336
8,20,23,15.646774193548387,17.390994623655914,23.191208333333336
8,20,23,15.646774193548387,17.390994623655914,23.191208333333336
8,21,1,14.980645161290322,17.390994623655914,23.191208333333336
8,21,2,14.625806451612902,17.390994623655914,23.191208333333336
8,21,3,14.429032258064517,17.390994623655914,23.191208333333336
8,21,4,14.09032258064516,17.390994623655914,23.191208333333336
8,21,5,13.764516129032257,17.390994623655914,23.191208333333336
8,21,6,13.600000000000001,17.390994623655914,23.191208333333336
8,21,7,13.612903225806452,17.390994623655914,23.191208333333336
8,21,8,14.838709677419354,17.390994623655914,23.191208333333336
8,21,9,15.935483870967742,17.390994623655914,23.191208333333336
8,21,10,17.177419354838708,17.390994623655914,23.191208333333336
8,21,11,18.838709677419356,17.390994623655914,23.191208333333336
8,21,12,20.338709677419356,17.390994623655914,23.191208333333336
8,21,13,21.70967741935484,17.390994623655914,23.191208333333336
8,21,14,22.693548387096776,17.390994623655914,23.191208333333336
8,21,15,23.20967741935484,17.390994623655914,23.191208333333336
8,21,16,22.64516129032258,17.390994623655914,23.191208333333336
8,21,17,21.016129032258064,17.390994623655914,23.191208333333336
8,21,18,19.338709677419356,17.390994623655914,23.191208333333336
8,21,19,18.229032258064517,17.390994623655914,23.191208333333336
8,21,20,17.51290322580645,17.390994623655914,23.191208333333336
8,21,21,17.06451612903226,17.390994623655914,23.191208333333336
8,21,22,16.438709677419357,17.390994623655914,23.191208333333336
8,21,23,15.646774193548387,17.390994623655914,23.191208333333336
8,21,23,15.646774193548387,17.390994623655914,23.191208333333336
8,22,1,14.980645161290322,17.390994623655914,23.191208333333336
8,22,2,14.625806451612902,17.390994623655914,23.191208333333336
8,22,3,14.429032258064517,17.390994623655914,23.191208333333336
8,22,4,14.09032258064516,17.390994623655914,23.191208333333336
8,22,5,13.764516129032257,17.390994623655914,23.191208333333336
8,22,6,13.600000000000001,17.390994623655914,23.191208333333336
8,22,7,13.612903225806452,17.390994623655914,23.191208333333336
8,22,8,14.838709677419354,17.390994623655914,23.191208333333336
8,22,9,15.935483870967742,17.390994623655914,23.191208333333336
8,22,10,17.177419354838708,17.390994623655914,23.191208333333336
8,22,11,18.838709677419356,17.390994623655914,23.191208333333336
8,22,12,20.338709677419356,17.390994623655914,23.191208333333336
8,22,13,21.70967741935484,17.390994623655914,23.191208333333336
8,22,14,22.693548387096776,17.390994623655914,23.191208333333336
8,22,15,23.20967741935484,17.390994623655914,23.191208333333336
8,22,16,22.64516129032258,17.390994623655914,23.191208333333336
8,22,17,21.016129032258064,17.390994623655914,23.191208333333336
8,22,18,19.338709677419356,17.390994623655914,23.191208333333336
8,22,19,18.229032258064517,17.390994623655914,23.191208333333336
8,22,20,17.51290322580645,17.390994623655914,23.191208333333336
8,22,21,17.06451612903226,17.390994623655914,23.191208333333336
8,22,22,16.438709677419357,17.390994623655914,23.191208333333336
8,22,23,15.646774193548387,17.390994623655914,23.191208333333336
8,22,23,15.646774193548387,17.390994623655914,23.191208333333336
8,23,1,14.980645161290322,17.390994623655914,23.191208333333336
8,23,2,14.625806451612902,17.390994623655914,23.191208333333336
8,23,3,14.429032258064517,17.390994623655914,23.191208333333336
8,23,4,14.09032258064516,17.390994623655914,23.191208333333336
8,23,5,13.764516129032257,17.390994623655914,23.191208333333336
8,23,6,13.600000000000001,17.390994623655914,23.191208333333336
8,23,7,13.612903225806452,17.390994623655914,23.191208333333336
8,23,8,14.838709677419354,17.390994623655914,23.191208333333336
8,23,9,15.935483870967742,17.390994623655914,23.191208333333336
8,23,10,17.177419354838708,17.390994623655914,23.191208333333336
8,23,11,18.838709677419356,17.390994623655914,23.191208333333336
8,23,12,20.338709677419356,17.390994623655914,23.191208333333336
8,23,13,21.70967741935484,17.390994623655914,23.191208333333336
8,23,14,22.693548387096776,17.390994623655914,23.191208333333336
8,23,15,23.20967741935484,17.390994623655914,23.191208333333336
8,23,16,22.64516129032258,17.390994623655914,23.191208333333336
8,23,17,21.016129032258064,17.390994623655914,23.191208333333336
8,23,18,19.338709677419356,17.390994623655914,23.191208333333336
8,23,19,18.229032258064517,17.390994623655914,23.191208333333336
8,23,20,17.51290322580645,17.390994623655914,23.191208333333336
8,23,21,17.06451612903226,17.390994623655914,23.191208333333336
8,23,22,16.438709677419357,17.390994623655914,23.191208333333336
8,23,23,15.646774193548387,17.390994623655914,23.191208333333336
8,23,23,15.646774193548387,17.390994623655914,23.191208333333336
8,24,1,14.980645161290322,17.390994623655914,23.191208333333336
8,24,2,14.625806451612902,17.390994623655914,23.191208333333336
8,24,3,14.429032258064517,17.390994623655914,23.191208333333336
8,24,4,14.09032258064516,17.390994623655914,23.191208333333336
8,24,5,13.764516129032257,17.390994623655914,23.191208333333336
8,24,6,13.600000000000001,17.390994623655914,23.191208333333336
8,24,7,13.612903225806452,17.390994623655914,23.191208333333336
8,24,8,14.838709677419354,17.390994623655914,23.191208333333336
8,24,9,15.935483870967742,17.390994623655914,23.191208333333336
8,24,10,17.177419354838708,17.390994623655914,23.191208333333336
8,24,11,18.838709677419356,17.390994623655914,23.191208333333336
8,24,12,20.338709677419356,17.390994623655914,23.191208333333336
8,24,13,21.70967741935484,17.390994623655914,23.191208333333336
8,24,14,22.693548387096776,17.390994623655914,23.191208333333336
8,24,15,23.20967741935484,17.390994623655914,23.191208333333336
8,24,16,22.64516129032258,17.390994623655914,23.191208333333336
8,24,17,21.016129032258064,17.390994623655914,23.191208333333336
8,24,18,19.338709677419356,17.390994623655914,23.191208333333336
8,24,19,18.229032258064517,17.390994623655914,23.191208333333336
8,24,20,17.51290322580645,17.390994623655914,23.191208333333336
8,24,21,17.06451612903226,17.390994623655914,23.191208333333336
8,24,22,16.438709677419357,17.390994623655914,23.191208333333336
8,24,23,15.646774193548387,17.390994623655914,23.191208333333336
8,24,23,15.646774193548387,17.390994623655914,23.191208333333336
8,25,1,14.980645161290322,17.390994623655914,23.191208333333336
8,25,2,14.625806451612902,17.390994623655914,23.191208333333336
8,25,3,14.429032258064517,17.390994623655914,23.191208333333336
8,25,4,14.09032258064516,17.390994623655914,23.191208333333336
8,25,5,13.764516129032257,17.390994623655914,23.191208333333336
8,25,6,13.600000000000001,17.390994623655914,23.191208333333336
8,25,7,13.612903225806452,17.390994623655914,23.191208333333336
8,25,8,14.838709677419354,17.390994623655914,23.191208333333336
8,25,9,15.935483870967742,17.390994623655914,23.191208333333336
8,25,10,17.177419354838708,17.390994623655914,23.191208333333336
8,25,11,18.838709677419356,17.390994623655914,23.191208333333336
8,25,12,20.338709677419356,17.390994623655914,23.191208333333336
8,25,13,21.70967741935484,17.390994623655914,23.191208333333336
8,25,14,22.693548387096776,17.390994623655914,23.191208333333336
8,25,15,23.20967741935484,17.390994623655914,23.191208333333336
8,25,16,22.64516129032258,17.390994623655914,23.191208333333336
8,25,17,21.016129032258064,17.390994623655914,23.191208333333336
8,25,18,19.338709677419356,17.390994623655914,23.191208333333336
8,25,19,18.229032258064517,17.390994623655914,23.191208333333336
8,25,20,17.51290322580645,17.390994623655914,23.191208333333336
8,25,21,17.06451612903226,17.390994623655914,23.191208333333336
8,25,22,16.438709677419357,17.390994623655914,23.191208333333336
8,25,23,15.646774193548387,17.390994623655914,23.191208333333336
8,25,23,15.646774193548387,17.390994623655914,23.191208333333336
8,26,1,14.980645161290322,17.390994623655914,23.191208333333336
8,26,2,14.625806451612902,17.390994623655914,23.191208333333336
8,26,3,14.429032258064517,17.390994623655914,23.191208333333336
8,26,4,14.09032258064516,17.390994623655914,23.191208333333336
8,26,5,13.764516129032257,17.390994623655914,23.191208333333336
8,26,6,13.600000000000001,17.390994623655914,23.191208333333336
8,26,7,13.612903225806452,17.390994623655914,23.191208333333336
8,26,8,14.838709677419354,17.390994623655914,23.191208333333336
8,26,9,15.935483870967742,17.390994623655914,23.191208333333336
8,26,10,17.177419354838708,17.390994623655914,23.191208333333336
8,26,11,18.838709677419356,17.390994623655914,23.191208333333336
8,26,12,20.338709677419356,17.390994623655914,23.191208333333336
8,26,13,21.70967741935484,17.390994623655914,23.191208333333336
8,26,14,22.693548387096776,17.390994623655914,23.191208333333336
8,26,15,23.20967741935484,17.390994623655914,23.191208333333336
8,26,16,22.64516129032258,17.390994623655914,23.191208333333336
8,26,17,21.016129032258064,17.390994623655914,23.191208333333336
8,26,18,19.338709677419356,17.390994623655914,23.191208333333336
8,26,19,18.229032258064517,17.390994623655914,23.191208333333336
8,26,20,17.51290322580645,17.390994623655914,23.191208333333336
8,26,21,17.06451612903226,17.390994623655914,23.191208333333336
8,26,22,16.438709677419357,17.390994623655914,23.191208333333336
8,26,23,15.646774193548387,17.390994623655914,23.191208333333336
8,26,23,15.646774193548387,17.390994623655914,23.191208333333336
8,27,1,14.980645161290322,17.390994623655914,23.191208333333336
8,27,2,14.625806451612902,17.390994623655914,23.191208333333336
8,27,3,14.429032258064517,17.390994623655914,23.191208333333336
8,27,4,14.09032258064516,17.390994623655914,23.191208333333336
8,27,5,13.764516129032257,17.390994623655914,23.191208333333336
8,27,6,13.600000000000001,17.390994623655914,23.191208333333336
8,27,7,13.612903225806452,17.390994623655914,23.191208333333336
8,27,8,14.838709677419354,17.390994623655914,23.191208333333336
8,27,9,15.935483870967742,17.390994623655914,23.191208333333336
8,27,10,17.177419354838708,17.390994623655914,23.191208333333336
8,27,11,18.838709677419356,17.390994623655914,23.191208333333336
8,27,12,20.338709677419356,17.390994623655914,23.191208333333336
8,27,13,21.70967741935484,17.390994623655914,23.191208333333336
8,27,14,22.693548387096776,17.390994623655914,23.191208333333336
8,27,15,23.20967741935484,17.390994623655914,23.191208333333336
8,27,16,22.64516129032258,17.390994623655914,23.191208333333336
8,27,17,21.016129032258064,17.390994623655914,23.191208333333336
8,27,18,19.338709677419356,17.390994623655914,23.191208333333336
8,27,19,18.229032258064517,17.390994623655914,23.191208333333336
8,27,20,17.51290322580645,17.390994623655914,23.191208333333336
8,27,21,17.06451612903226,17.390994623655914,23.191208333333336
8,27,22,16.438709677419357,17.390994623655914,23.191208333333336
8,27,23,15.646774193548387,17.390994623655914,23.191208333333336
8,27,23,15.646774193548387,17.390994623655914,23.191208333333336
8,28,1,14.980645161290322,17.390994623655914,23.191208333333336
8,28,2,14.625806451612902,17.390994623655914,23.191208333333336
8,28,3,14.429032258064517,17.390994623655914,23.191208333333336
8,28,4,14.09032258064516,17.390994623655914,23.191208333333336
8,28,5,13.764516129032257,17.390994623655914,23.191208333333336
8,28,6,13.600000000000001,17.390994623655914,23.191208333333336
8,28,7,13.612903225806452,17.390994623655914,23.191208333333336
8,28,8,14.838709677419354,17.390994623655914,23.191208333333336
8,28,9,15.935483870967742,17.390994623655914,23.191208333333336
8,28,10,17.177419354838708,17.390994623655914,23.191208333333336
8,28,11,18.838709677419356,17.390994623655914,23.191208333333336
8,28,12,20.338709677419356,17.390994623655914,23.191208333333336
8,28,13,21.70967741935484,17.390994623655914,23.191208333333336
8,28,14,22.693548387096776,17.390994623655914,23.191208333333336
8,28,15,23.20967741935484,17.390994623655914,23.191208333333336
8,28,16,22.64516129032258,17.390994623655914,23.191208333333336
8,28,17,21.016129032258064,17.390994623655914,23.191208333333336
8,28,18,19.338709677419356,17.390994623655914,23.191208333333336
8,28,19,18.229032258064517,17.390994623655914,23.191208333333336
8,28,20,17.51290322580645,17.390994623655914,23.191208333333336
8,28,21,17.06451612903226,17.390994623655914,23.191208333333336
8,28,22,16.438709677419357,17.390994623655914,23.191208333333336
8,28,23,15.646774193548387,17.390994623655914,23.191208333333336
8,28,23,15.646774193548387,17.390994623655914,23.191208333333336
8,29,1,14.980645161290322,17.390994623655914,23.191208333333336
8,29,2,14.625806451612902,17.390994623655914,23.191208333333336
8,29,3,14.429032258064517,17.390994623655914,23.191208333333336
8,29,4,14.09032258064516,17.390994623655914,23.191208333333336
8,29,5,13.764516129032257,17.390994623655914,23.191208333333336
8,29,6,13.600000000000001,17.390994623655914,23.191208333333336
8,29,7,13.612903225806452,17.390994623655914,23.191208333333336
8,29,8,14.838709677419354,17.390994623655914,23.191208333333336
8,29,9,15.935483870967742,17.390994623655914,23.191208333333336
8,29,10,17.177419354838708,17.390994623655914,23.191208333333336
8,29,11,18.838709677419356,17.390994623655914,23.191208333333336
8,29,12,20.338709677419356,17.390994623655914,23.191208333333336
8,29,13,21.70967741935484,17.390994623655914,23.191208333333336
8,29,14,22.693548387096776,17.390994623655914,23.191208333333336
8,29,15,23.20967741935484,17.390994623655914,23.191208333333336
8,29,16,22.64516129032258,17.390994623655914,23.191208333333336
8,29,17,21.016129032258064,17.390994623655914,23.191208333333336
8,29,18,19.338709677419356,17.390994623655914,23.191208333333336
8,29,19,18.229032258064517,17.390994623655914,23.191208333333336
8,29,20,17.51290322580645,17.390994623655914,23.191208333333336
8,29,21,17.06451612903226,17.390994623655914,23.191208333333336
8,29,22,16.438709677419357,17.390994623655914,23.191208333333336
8,29,23,15.646774193548387,17.390994623655914,23.191208333333336
8,29,23,15.646774193548387,17.390994623655914,23.191208333333336
8,30,1,14.980645161290322,17.390994623655914,23.191208333333336
8,30,2,14.625806451612902,17.390994623655914,23.191208333333336
8,30,3,14.429032258064517,17.390994623655914,23.191208333333336
8,30,4,14.09032258064516,17.390994623655914,23.191208333333336
8,30,5,13.764516129032257,17.390994623655914,23.191208333333336
8,30,6,13.600000000000001,17.390994623655914,23.191208333333336
8,30,7,13.612903225806452,17.390994623655914,23.191208333333336
8,30,8,14.838709677419354,17.390994623655914,23.191208333333336
8,30,9,15.935483870967742,17.390994623655914,23.191208333333336
8,30,10,17.177419354838708,17.390994623655914,23.191208333333336
8,30,11,18.838709677419356,17.390994623655914,23.191208333333336
8,30,12,20.338709677419356,17.390994623655914,23.191208333333336
8,30,13,21.70967741935484,17.390994623655914,23.191208333333336
8,30,14,22.693548387096776,17.390994623655914,23.191208333333336
8,30,15,23.20967741935484,17.390994623655914,23.191208333333336
8,30,16,22.64516129032258,17.390994623655914,23.191208333333336
8,30,17,21.016129032258064,17.390994623655914,23.191208333333336
8,30,18,19.338709677419356,17.390994623655914,23.191208333333336
8,30,19,18.229032258064517,17.390994623655914,23.191208333333336
8,30,20,17.51290322580645,17.390994623655914,23.191208333333336
8,30,21,17.06451612903226,17.390994623655914,23.191208333333336
8,30,22,16.438709677419357,17.390994623655914,23.191208333333336
8,30,23,15.646774193548387,17.390994623655914,23.191208333333336
8,30,23,15.646774193548387,17.390994623655914,23.191208333333336
8,31,1,14.980645161290322,17.390994623655914,23.191208333333336
8,31,2,14.625806451612902,17.390994623655914,23.191208333333336
8,31,3,14.429032258064517,17.390994623655914,23.191208333333336
8,31,4,14.09032258064516,17.390994623655914,23.191208333333336
8,31,5,13.764516129032257,17.390994623655914,23.191208333333336
8,31,6,13.600000000000001,17.390994623655914,23.191208333333336
8,31,7,13.612903225806452,17.390994623655914,23.191208333333336
8,31,8,14.838709677419354,17.390994623655914,23.191208333333336
8,31,9,15.935483870967742,17.390994623655914,23.191208333333336
8,31,10,17.177419354838708,17.390994623655914,23.191208333333336
8,31,11,18.838709677419356,17.390994623655914,23.191208333333336
8,31,12,20.338709677419356,17.390994623655914,23.191208333333336
8,31,13,21.70967741935484,17.390994623655914,23.191208333333336
8,31,14,22.693548387096776,17.390994623655914,23.191208333333336
8,31,15,23.20967741935484,17.390994623655914,23.191208333333336
8,31,16,22.64516129032258,17.390994623655914,23.191208333333336
8,31,17,21.016129032258064,17.390994623655914,23.191208333333336
8,31,18,19.338709677419356,17.390994623655914,23.191208333333336
8,31,19,18.229032258064517,17.390994623655914,23.191208333333336
8,31,20,17.51290322580645,17.390994623655914,23.191208333333336
8,31,21,17.06451612903226,17.390994623655914,23.191208333333336
8,31,22,16.438709677419357,17.390994623655914,23.191208333333336
8,31,23,15.646774193548387,17.390994623655914,23.191208333333336
8,31,23,15.646774193548387,17.390994623655914,23.191208333333336
9,1,1,15.113333333333333,17.459722222222222,23.21251388888889
9,1,2,14.536666666666667,17.459722222222222,23.21251388888889
9,1,3,13.81,17.459722222222222,23.21251388888889
9,1,4,13.323333333333332,17.459722222222222,23.21251388888889
9,1,5,12.66,17.459722222222222,23.21251388888889
9,1,6,12.233333333333333,17.459722222222222,23.21251388888889
9,1,7,12.526666666666667,17.459722222222222,23.21251388888889
9,1,8,13.933333333333334,17.459722222222222,23.21251388888889
9,1,9,15.5,17.459722222222222,23.21251388888889
9,1,10,17.333333333333332,17.459722222222222,23.21251388888889
9,1,11,19.366666666666667,17.459722222222222,23.21251388888889
9,1,12,20.89,17.459722222222222,23.21251388888889
9,1,13,22.28666666666667,17.459722222222222,23.21251388888889
9,1,14,22.866666666666667,17.459722222222222,23.21251388888889
9,1,15,23.633333333333333,17.459722222222222,23.21251388888889
9,1,16,23.366666666666667,17.459722222222222,23.21251388888889
9,1,17,22.55666666666667,17.459722222222222,23.21251388888889
9,1,18,21.2,17.459722222222222,23.21251388888889
9,1,19,19.240000000000002,17.459722222222222,23.21251388888889
9,1,20,17.923333333333336,17.459722222222222,23.21251388888889
9,1,21,16.936666666666667,17.459722222222222,23.21251388888889
9,1,22,16.206666666666667,17.459722222222222,23.21251388888889
9,1,23,15.795,17.459722222222222,23.21251388888889
9,1,23,15.795,17.459722222222222,23.21251388888889
9,2,1,15.113333333333333,17.459722222222222,23.21251388888889
9,2,2,14.536666666666667,17.459722222222222,23.21251388888889
9,2,3,13.81,17.459722222222222,23.21251388888889
9,2,4,13.323333333333332,17.459722222222222,23.21251388888889
9,2,5,12.66,17.459722222222222,23.21251388888889
9,2,6,12.233333333333333,17.459722222222222,23.21251388888889
9,2,7,12.526666666666667,17.459722222222222,23.21251388888889
9,2,8,13.933333333333334,17.459722222222222,23.21251388888889
9,2,9,15.5,17.459722222222222,23.21251388888889
9,2,10,17.333333333333332,17.459722222222222,23.21251388888889
9,2,11,19.366666666666667,17.459722222222222,23.21251388888889
9,2,12,20.89,17.459722222222222,23.21251388888889
9,2,13,22.28666666666667,17.459722222222222,23.21251388888889
9,2,14,22.866666666666667,17.459722222222222,23.21251388888889
9,2,15,23.633333333333333,17.459722222222222,23.21251388888889
9,2,16,23.366666666666667,17.459722222222222,23.21251388888889
9,2,17,22.55666666666667,17.459722222222222,23.21251388888889
9,2,18,21.2,17.459722222222222,23.21251388888889
9,2,19,19.240000000000002,17.459722222222222,23.21251388888889
9,2,20,17.923333333333336,17.459722222222222,23.21251388888889
9,2,21,16.936666666666667,17.459722222222222,23.21251388888889
9,2,22,16.206666666666667,17.459722222222222,23.21251388888889
9,2,23,15.795,17.459722222222222,23.21251388888889
9,2,23,15.795,17.459722222222222,23.21251388888889
9,3,1,15.113333333333333,17.459722222222222,23.21251388888889
9,3,2,14.536666666666667,17.459722222222222,23.21251388888889
9,3,3,13.81,17.459722222222222,23.21251388888889
9,3,4,13.323333333333332,17.459722222222222,23.21251388888889
9,3,5,12.66,17.459722222222222,23.21251388888889
9,3,6,12.233333333333333,17.459722222222222,23.21251388888889
9,3,7,12.526666666666667,17.459722222222222,23.21251388888889
9,3,8,13.933333333333334,17.459722222222222,23.21251388888889
9,3,9,15.5,17.459722222222222,23.21251388888889
9,3,10,17.333333333333332,17.459722222222222,23.21251388888889
9,3,11,19.366666666666667,17.459722222222222,23.21251388888889
9,3,12,20.89,17.459722222222222,23.21251388888889
9,3,13,22.28666666666667,17.459722222222222,23.21251388888889
9,3,14,22.866666666666667,17.459722222222222,23.21251388888889
9,3,15,23.633333333333333,17.459722222222222,23.21251388888889
9,3,16,23.366666666666667,17.459722222222222,23.21251388888889
9,3,17,22.55666666666667,17.459722222222222,23.21251388888889
9,3,18,21.2,17.459722222222222,23.21251388888889
9,3,19,19.240000000000002,17.459722222222222,23.21251388888889
9,3,20,17.923333333333336,17.459722222222222,23.21251388888889
9,3,21,16.936666666666667,17.459722222222222,23.21251388888889
9,3,22,16.206666666666667,17.459722222222222,23.21251388888889
9,3,23,15.795,17.459722222222222,23.21251388888889
9,3,23,15.795,17.459722222222222,23.21251388888889
9,4,1,15.113333333333333,17.459722222222222,23.21251388888889
9,4,2,14.536666666666667,17.459722222222222,23.21251388888889
9,4,3,13.81,17.459722222222222,23.21251388888889
9,4,4,13.323333333333332,17.459722222222222,23.21251388888889
9,4,5,12.66,17.459722222222222,23.21251388888889
9,4,6,12.233333333333333,17.459722222222222,23.21251388888889
9,4,7,12.526666666666667,17.459722222222222,23.21251388888889
