Mes,Dia,Hora,TempPromedioHora,TempPromedioMes,TempNeutraMes
1,15,12,30.84193548387097,26.59717741935484,26.045125
1,15,13,31.91290322580645,26.59717741935484,26.045125
1,15,14,32.541935483870965,26.59717741935484,26.045125
1,15,15,32.71935483870968,26.59717741935484,26.045125
1,15,16,32.25806451612903,26.59717741935484,26.045125
1,15,17,31.125806451612902,26.59717741935484,26.045125
1,15,18,29.58709677419355,26.59717741935484,26.045125
1,15,19,28.725806451612904,26.59717741935484,26.045125
1,15,20,27.874193548387098,26.59717741935484,26.045125
1,15,21,26.996774193548386,26.59717741935484,26.045125
1,15,22,26.116129032258065,26.59717741935484,26.045125
1,15,23,24.733870967741936,26.59717741935484,26.045125
1,15,23,24.733870967741936,26.59717741935484,26.045125
1,16,1,23.61935483870968,26.59717741935484,26.045125
1,16,2,22.861290322580647,26.59717741935484,26.045125
1,16,3,22.10967741935484,26.59717741935484,26.045125
1,16,4,21.65806451612903,26.59717741935484,26.045125
1,16,5,21.27741935483871,26.59717741935484,26.045125
1,16,6,20.970967741935485,26.59717741935484,26.045125
1,16,7,20.93548387096774,26.59717741935484,26.045125
1,16,8,22.809677419354838,26.59717741935484,26.045125
1,16,9,25.174193548387095,26.59717741935484,26.045125
1,16,10,27.396774193548385,26.59717741935484,26.045125
1,16,11,29.351612903225806,26.59717741935484,26.045125
1,16,12,30.84193548387097,26.59717741935484,26.045125
1,16,13,31.91290322580645,26.59717741935484,26.045125
1,16,14,32.541935483870965,26.59717741935484,26.045125
1,16,15,32.71935483870968,26.59717741935484,26.045125
1,16,16,32.25806451612903,26.59717741935484,26.045125
1,16,17,31.125806451612902,26.59717741935484,26.045125
1,16,18,29.58709677419355,26.59717741935484,26.045125
1,16,19,28.725806451612904,26.59717741935484,26.045125
1,16,20,27.874193548387098,26.59717741935484,26.045125
1,16,21,26.996774193548386,26.59717741935484,26.045125
1,16,22,26.116129032258065,26.59717741935484,26.045125
1,16,23,24.733870967741936,26.59717741935484,26.045125
1,16,23,24.733870967741936,26.59717741935484,26.045125
1,17,1,23.61935483870968,26.59717741935484,26.045125
1,17,2,22.861290322580647,26.59717741935484,26.045125
1,17,3,22.10967741935484,26.59717741935484,26.045125
1,17,4,21.65806451612903,26.59717741935484,26.045125
1,17,5,21.27741935483871,26.59717741935484,26.045125
1,17,6,20.970967741935485,26.59717741935484,26.045125
1,17,7,20.93548387096774,26.59717741935484,26.045125
1,17,8,22.809677419354838,26.59717741935484,26.045125
1,17,9,25.174193548387095,26.59717741935484,26.045125
1,17,10,27.396774193548385,26.59717741935484,26.045125
1,17,11,29.351612903225806,26.59717741935484,26.045125
1,17,12,30.84193548387097,26.59717741935484,26.045125
1,17,13,31.91290322580645,26.59717741935484,26.045125
1,17,14,32.541935483870965,26.59717741935484,26.045125
1,17,15,32.71935483870968,26.59717741935484,26.045125
1,17,16,32.25806451612903,26.59717741935484,26.045125
1,17,17,31.125806451612902,26.59717741935484,26.045125
1,17,18,29.58709677419355,26.59717741935484,26.045125
1,17,19,28.725806451612904,26.59717741935484,26.045125
1,17,20,27.874193548387098,26.59717741935484,26.045125
1,17,21,26.996774193548386,26.59717741935484,26.045125
1,17,22,26.116129032258065,26.59717741935484,26.045125
1,17,23,24.733870967741936,26.59717741935484,26.045125
